epoch;acc;loss;val_acc;val_loss
0;0.4121210268600741;2.0247263140659566;0.7489161044568227;0.8051788003165176
1;0.8807345364420582;0.39601590075939036;0.9705432304859283;0.10443881296938767
2;0.9473969489274257;0.17884161511268562;0.9848253005729346;0.057193690103305106
3;0.9665890924178155;0.11392654469974076;0.9857179299509973;0.052112230210994086
4;0.97513310314954;0.08665973835644791;0.9839326711948718;0.05829108018212824
5;0.9798195567819915;0.06868782820060636;0.9894159659458283;0.04251136747043442
6;0.9838683976746876;0.05611325709319523;0.991328743184534;0.03561127415369446
7;0.9860681616363449;0.046332222572408245;0.9924764095277575;0.030684819797156322
8;0.9874071483898312;0.04403126585650744;0.991328743184534;0.0294698243799494
9;0.9895112704310239;0.03710358828052999;0.9937515943535613;0.026535364957240386
0;0.22514107555391366;2.80889886832387;0.6582504506091079;1.0175916070018312
1;0.810501479006009;0.6021512405904452;0.9489925968589238;0.163934218285699
2;0.9336245026370901;0.22140669054962597;0.9699056315744328;0.10059393528519296
3;0.9624127210769449;0.12483677760317001;0.9845702593893885;0.05951517811773931
4;0.9732521392869878;0.08771082196563525;0.9835501119087801;0.05762289648297956
5;0.9805528066583719;0.06652424570062569;0.9890334075338164;0.0420327161142119
6;0.9852711419301847;0.0482677212681336;0.98571792615065;0.05032431229636369
7;0.9877897127367782;0.043354856640890914;0.9908186668979972;0.0312850192608138
8;0.9902764029823932;0.032624530654238204;0.9912012223837419;0.034169729346435786
9;0.9918066741373776;0.02783128557073957;0.9942616667257405;0.023955693458882203
0;0.23562980932763283;2.7490650725899792;0.4169854739824824;2.030176619764677
1;0.7809481415468273;0.6840679602359963;0.9645498618426538;0.12139041468045228
2;0.9354417100997674;0.20952439260499947;0.9815098200258446;0.0668556408293221
3;0.963401028738041;0.1174364936813141;0.9863555223638991;0.04743979112318848
4;0.976790896272904;0.07809607757857057;0.989288447463248;0.03662769486824843
5;0.9835177106754232;0.055655060071166454;0.9636572324873932;0.1419718865169567
6;0.9872477452048923;0.043170624594419435;0.9923488910451771;0.030257995189980996
7;0.9892881059721096;0.035731054780229976;0.994644223731624;0.023858021930863248
8;0.992667453492813;0.025345506064084852;0.9938791128361417;0.02741781632864773
9;0.9915197505612534;0.027816891873092435;0.9922213725625967;0.03432722626122113
0;0.09229445143919861;3.4074215117329967;0.25733231592736233;2.6281314757793908
1;0.5215672531431245;1.518739101851937;0.7983932686654684;0.6325757181634368
2;0.8800012716322128;0.3906462036076058;0.9702881854640316;0.10288460688599359
3;0.9467274456077073;0.17460173244959543;0.9753889259833579;0.0831321092933794
4;0.9635604227733524;0.12191505857301548;0.9846977778339654;0.04965047671510489
5;0.976217038175307;0.07991548439512253;0.9900535553944594;0.03978273258123103
6;0.981381702840007;0.059813627106193396;0.9715633705178562;0.10445290143136372
7;0.9859406350884009;0.0449494396576429;0.9882682962582994;0.04471989343456098
8;0.9884592060470131;0.03968407444280703;0.9931139998884719;0.03032874814436103
9;0.9914241061799857;0.029743059980649255;0.990436110956211;0.03826673105698931
0;0.43794434507479496;1.9454500687298337;0.8194338274785706;0.562050718395362
