epoch;acc;loss;val_acc;val_loss
0;0.2382121386452614;2.8150113261221867;0.8278500473478776;0.5851065879363839
1;0.8195237123571348;0.6084257810845627;0.9433817936298009;0.18874579939549954
2;0.9172059855883695;0.28817754930820544;0.9801071167174604;0.07511496658174545
3;0.9469187393631079;0.1939119283646861;0.9824024493849055;0.0741805388647573
4;0.964293686568948;0.14232153228820496;0.9894159659458283;0.0453423197554566
5;0.9681831242719546;0.12317827851832547;0.9909461877367929;0.035569228349288114
6;0.9739535195809926;0.10458925801054729;0.9909461877367929;0.037029304857298724
7;0.9762170448023736;0.08996308428066489;0.9936240758709809;0.029799771749603493
8;0.9803934082477714;0.07798089399519403;0.9932415204232398;0.029217838404502247
9;0.9799789599716809;0.07921891997068012;0.9941341498013024;0.026469162378549137
0;0.1592756747348158;3.1424569156189883;0.5961489479013075;1.441012783193126
1;0.7336372615515409;0.8690869416650842;0.9268043795218124;0.2785135472966909
2;0.8875569792729042;0.36327595584987454;0.9781943338922444;0.07947647631242741
3;0.9379283890769939;0.21471752179777168;0.9890334073818025;0.04949399092114185
4;0.9577262667556585;0.14730843342409455;0.9918388147586403;0.03284650472653795
5;0.966716607478844;0.11640022708963188;0.990308592663648;0.0380830587501753
6;0.9753243812517619;0.08786267395134569;0.9933690370816535;0.025841440938244642
7;0.979723909707142;0.07246574868963823;0.9950267777732367;0.020805357817582526
8;0.9821468386312756;0.06781373175949977;0.9946442222114851;0.02438800754049447
9;0.9841234388276039;0.059784199684561105;0.995536851931579;0.019673020411159006
0;0.21296267443218286;2.949582189776624;0.6597806857734941;1.0347030705272833
1;0.7427232576702263;0.8064249945033635;0.9396837577622814;0.18352424969843498
2;0.894762017303374;0.3402113790773739;0.9822749309213269;0.06774590990806437
3;0.9373226676820459;0.20622529688527025;0.9869931147768011;0.05459761138548353
4;0.957024901338587;0.14307302842712588;0.9398112762448618;0.2626023875726207
5;0.9669078988066956;0.11759150923352876;0.9910737062193733;0.03545720479452303
6;0.9756113127043566;0.08768265037185882;0.9938791128361417;0.02700023932600425
7;0.9784805700332558;0.07373681194051934;0.9950267791793651;0.02512986712106032
8;0.9821149626498615;0.06427560134536196;0.9943891867664632;0.026816117205697706
9;0.9837408751362378;0.05504633916052048;0.9960469270400082;0.021773122639698536
0;0.11687442399429576;3.3370429140375157;0.38867635965286484;2.288517164715818
1;0.6492810923503188;1.1797488135244019;0.9190257521984194;0.2609466294286185
2;0.8702139168845671;0.41794709350044285;0.9716908893424678;0.09947905784406436
3;0.9249210892239889;0.24782227858445208;0.986993110900447;0.05391289793512554
4;0.9485127608229661;0.17751190977656484;0.9896709998327079;0.04098968222629485
5;0.9643255580230542;0.1266139335455964;0.9917112961620496;0.03219341387059963
6;0.9719769128763622;0.10086536159720995;0.992093851723801;0.029405484689684517
7;0.9761851578328555;0.08652206308269295;0.992986481367888;0.029418815000728016
8;0.9786080866239728;0.07792403408525202;0.9942616665737266;0.02433265317364029
9;0.9832945415438329;0.061680125635033785;0.994771740656062;0.02430669519234074
0;0.42579782117058057;2.0470374367932926;0.8759245160027476;0.39195839134568683
1;0.8411387848376917;0.5310863238952026;0.9530731983534142;0.17429675957494198
2;0.905346388569537;0.33103462624001156;0.9651874542365539;0.11833629979530522
3;0.9355373519133438;0.2335360142212063;0.9753889328619862;0.09075012029741225
4;0.948002681004065;0.19270194972481322;0.9753889328619862;0.09182706710065044
5;0.9575668721388755;0.15757090954899328;0.9760265252748882;0.08304704798771599
6;0.9603086069359756;0.14642075148795866;0.9781943394787547;0.07581326039414543
7;0.9659514796828108;0.13298100384912592;0.9821474124387465;0.0629866024995958
8;0.9678324372698397;0.11883849067033748;0.9861004853987384;0.053242466472617093
9;0.9714349492542083;0.10561263957333804;0.9848253005729346;0.05397006156453926
0;0.42480951725294575;2.0421239030281555;0.8511859157413161;0.43182340296136407
1;0.8215959407656385;0.5750567350140445;0.9512879307614818;0.1841198753669588
2;0.902477118428309;0.3333595150993146;0.9639122616390402;0.12342983660881947
3;0.9310102902425731;0.24211245519646618;0.973986223093012;0.09596510508009974
4;0.9480983130741907;0.1832712619668579;0.977429223148776;0.08478278560276006
5;0.9555583829559305;0.15852325463562741;0.9793420008815268;0.07748592093578838
6;0.9651544562379398;0.12749977951530772;0.9815098151994037;0.06681961542096769
7;0.9672585787541912;0.11595891076040259;0.9841877040556577;0.06087134734634435
8;0.9697771492092413;0.10782679292157772;0.9838051485699131;0.0618317787692636
9;0.9755794264236733;0.0892854116340146;0.9868655926838908;0.052424464454209306
0;0.34877419952286187;2.339823757114829;0.8222392351803381;0.5921867287075738
1;0.7882806894364346;0.671106124027248;0.9233613919691904;0.26816548251774225
2;0.8875569933441382;0.37754058931392537;0.9651874542555557;0.12128150798203013
3;0.9229763810375498;0.266159860248139;0.9752614143794059;0.09130319821500281
4;0.9425829727850278;0.20337503144758337;0.9788319318916566;0.07529589948105804
5;0.9543788084705024;0.16008998315012685;0.9815098200258446;0.06775097122187235
6;0.9581407236350591;0.1440783049223317;0.9829125233342288;0.061872731351360025
7;0.9662384054299524;0.11774841115575392;0.9835501157471307;0.05762531665379558
8;0.9694902304027049;0.10775962283296757;0.9849528190555149;0.05247696216256701
9;0.9739216389440049;0.09412781849919799;0.9848253005729346;0.05538295956384357
0;0.36748812613897086;2.3077706933747435;0.8057893416432208;0.6107462118247947
1;0.7776644251152536;0.7176821742857761;0.9187707143971824;0.253901156826226
2;0.8785028827294152;0.4003469634587492;0.9589390388042214;0.1414205375591864
3;0.9154525391550126;0.28230139143946625;0.9746238157719381;0.09231420243708799
4;0.9366850436073937;0.21609802675850337;0.9636572236097822;0.12523888318183538
5;0.9490228511287845;0.17835886464664522;0.9790869629282758;0.07299349369318484
6;0.9580131913864126;0.144547664026911;0.9816373333399528;0.06191863900297413
7;0.9626677652417324;0.13347445420043638;0.983422592476113;0.060005639774470765
8;0.9664615616323494;0.11426536024848688;0.9798520740517789;0.06731982806068643
9;0.9708929711237664;0.10246596835962607;0.9850803330916892;0.05021731338666288
