epoch;acc;loss;val_acc;val_loss
0;0.65951478333407;1.2510659934163815;0.9655700097032969;0.1309712288012232
1;0.9496604741630584;0.17934946048887482;0.9857179299509973;0.058464290607698116
2;0.9701916043998088;0.10431612683295217;0.988650855050346;0.042398449968818044
3;0.977683554103811;0.07670315322696558;0.9903085953238909;0.03738309226831554
4;0.9802021244305954;0.06968920508297033;0.989288447463248;0.0453841095147817
5;0.9846335329718953;0.054868773076967095;0.9950267791793651;0.022526582588071428
6;0.9852073844376751;0.0560261198481174;0.9910737062193733;0.03334347287546315
7;0.9877259547597089;0.04371068511202956;0.9923488910451771;0.027318298560717262
8;0.9850161006062473;0.05623900390151887;0.9950267791793651;0.021029971808430387
9;0.9882998062254887;0.04079243655373164;0.9957918900748474;0.020026952190139048
0;0.591290208144636;1.5051957685790651;0.9645498537099109;0.14304428687765997
1;0.9456753847866355;0.18959487224217497;0.9653149649854279;0.11495808405546958
2;0.9710204944318112;0.10521872420587168;0.9848252963545492;0.05135655387056977
3;0.9785124451785668;0.07433058988535722;0.9926039258061365;0.031597667323010996
4;0.9843784837714873;0.056319296789724256;0.992986481443895;0.027273221813491913
5;0.9871839804154836;0.04370733096319437;0.9945167036148943;0.024730274525444074
6;0.9891605804027862;0.036070648436903635;0.9952818147383974;0.020125663285003544
7;0.9900532386184906;0.032286587401086524;0.9951542962178136;0.02120518877243343
8;0.992571809482091;0.02514200681746071;0.9946442221354782;0.020375012350128046
9;0.9921892417812308;0.026134444777001987;0.9957918888207329;0.018257676842297572
0;0.4915675804668379;1.8896321232586546;0.8718439250067161;0.568683082974632
1;0.9236139937773051;0.2629046210244501;0.9829125233342288;0.06874562812951168
2;0.9595115910236329;0.13704848808436665;0.8783473675727115;0.5751322812672134
3;0.9732521455672617;0.09253469404956645;0.989288447463248;0.04287523450657517
4;0.9777154347455493;0.07451381555138013;0.9912012247019536;0.03043957165501387
5;0.9843784878759931;0.05410327895587186;0.9936240758709809;0.026406105867927885
6;0.9860681616363449;0.046371986702023305;0.9936240758709809;0.026180482911511732
7;0.9876940741227211;0.0390565909044362;0.9947717422142044;0.02136551827950091
8;0.9905952120886081;0.03368715619181767;0.9927314464929182;0.023898480462985008
9;0.9912009441913757;0.02936588689122051;0.9955368531096866;0.018088632549240813
0;0.45621194361701667;2.029652757707855;0.9196633440412693;0.294419572057544
1;0.9105110418375828;0.3137666984914276;0.9788319258871081;0.08483614686011244
2;0.9536455438150508;0.16241005647292844;0.980744703543852;0.07493775557276874
3;0.9670035321381018;0.11138353489777994;0.9897985183532917;0.03943846574902249
4;0.9766633673401662;0.07968763641078774;0.9917112961620496;0.03380360820655075
5;0.9820511962642561;0.06229425693284176;0.9699056303583217;0.10949621858002802
6;0.984091557516033;0.05496799833606258;0.9951542962178136;0.023302429185863192
7;0.9868332933041053;0.045829254517471905;0.9950267776972297;0.020186782033961643
8;0.9890330577598234;0.037217559562154404;0.9954093332589813;0.021356964522890504
9;0.9887461319794276;0.03701424478151748;0.9948992591766459;0.020267841801917017
0;0.7478560349193284;0.9001527870484247;0.9289722050697151;0.2601910700019927
1;0.9288742987496459;0.24388296451125396;0.9711808229368337;0.09783688250307537
2;0.9481939648259916;0.1756929189152133;0.9701606750761906;0.10725602589060912
3;0.9602767262871114;0.13847413206072773;0.9738587110710217;0.0881712196554125
4;0.9644530897377348;0.12227982349210262;0.909461877206414;0.4926208438223138
5;0.968278766182918;0.10924511682730775;0.9811272645591017;0.06936538469438296
6;0.9708610977789273;0.10090657723528013;0.9844427451251934;0.05019943240391935
7;0.973252145562511;0.09137940765584028;0.9821474124197448;0.06173647481881212
8;0.9714987105281838;0.10169130813291384;0.9812547830606838;0.059778807327713096
9;0.9625721318157896;0.14635101066781714;0.9809997460955231;0.06769197344608315
0;0.6837759409321313;1.1432902909266975;0.9428717089349961;0.19671373846863352
1;0.9237415046958232;0.264026947903317;0.9718184088511419;0.10197604634353546
2;0.9524978413110438;0.16177055077355468;0.9794695192500968;0.07589722894674908
3;0.9631459753381156;0.1230914308545023;0.9799795929523974;0.06911441250341772
4;0.9709886137663198;0.09563035651101444;0.9806171856313237;0.06595740860908597
5;0.9753562618222414;0.08341032850432825;0.98406018538306;0.05439533748158889
6;0.9779704745112947;0.06869015846345818;0.9849528148751331;0.05476717784555451
7;0.9812222999971104;0.06290321019504992;0.9854628892614963;0.050143063575344655
8;0.9829438550785342;0.053206625007860754;0.9824024449194977;0.06137108688059497
9;0.9828482129300417;0.05295900998670555;0.9877582223279778;0.04637080130018479
0;0.6631810606629531;1.2328736089830845;0.8728640728673592;0.48652429673207925
1;0.9125514127425493;0.2961346632077757;0.967610305424583;0.12021957383353574
2;0.9441770046344162;0.1884089779996033;0.9697781196284495;0.10689923688666018
3;0.9582682461830102;0.1386585763965099;0.9820198939561662;0.06714918534104551
4;0.9665890924368179;0.11428065379740117;0.9795970427871389;0.0673427953729435
5;0.9709248590671545;0.09680514781441275;0.9825299678864877;0.06495731748118773
6;0.9739854002179804;0.08237092687598434;0.9846977820903542;0.05391664705892796
7;0.9773966283756716;0.07323641961489448;0.9858454484335776;0.05008534311022413
8;0.9795326310538522;0.061998663102552413;0.9882682996026049;0.04587944311946308
9;0.980935379081314;0.06174047824712538;0.9861004853987384;0.049390730971456416
0;0.6019702246590485;1.446949082333467;0.9158377911600036;0.315281679459986
1;0.8974081004631623;0.34201817005665125;0.9612343721747307;0.1281046527364234
2;0.9361111920846068;0.21623335339028735;0.9683754082633294;0.10949847547763349
3;0.9506487639191982;0.16233735406737246;0.9604692613552553;0.13316787510361638
4;0.9619663914370271;0.12805854697795677;0.9793419999694435;0.06715190541280266
5;0.9677367873493895;0.10750794262592056;0.980489666958726;0.06292739845692112
6;0.9708292094887464;0.09521014253431492;0.9829125182417636;0.05498523673935762
7;0.9751330964987205;0.08065296716770087;0.9841877034476022;0.04853932830782047
8;0.9772372190529764;0.07334985738215796;0.9857179256946084;0.04821574650821942
9;0.9803934027988499;0.06280189883011694;0.9863555182975277;0.044598077581463426
